AVP-VIPR1,0
AVP-ADRB3,0
AVP-GPR84,0
AVP-AVPR1A,0
AVP-OXTR,0
AVP-LDLR,0
COL2A1-ITGA2,0
COL2A1-DDR1,0
COL2A1-ITGA2B,0
COL2A1-ITGA10,0
RLN2-ADCYAP1R1,0
RLN2-VIPR1,0
RLN2-ADRB3,0
RLN2-GPR84,0
RLN2-RXFP3,0
RPH3A-NRXN1,0
LAMA1-SDC2,0
LAMA1-ITGB8,0
LAMA1-ITGA7,0
LAMA1-ITGA2,0
LAMA1-RPSA,0
LAMA1-ITGA3,0
LAMA1-NT5E,0
CCL25-GRM7,0
CCL25-CCR10,0
LAMB3-ITGA2,0
LAMB3-CD151,0
LAMB3-COL17A1,0
LAMB3-ITGA3,0
IL1F10-IL1R1,0
CCL8-CCR1,0
CCL8-CCR3,0
COL4A6-ITGA2,0
COL4A6-CD93,0
COL4A6-CD47,0
CCL26-CCR1,0
CCL26-CCR3,0
SPP1-ITGB5,0
SPP1-ITGA4,0
SPP1-ITGB3,0
SPP1-ITGA9,0
LGALS9-CD47,0
LGALS9-SLC1A5,0
LGALS9-MRC2,0
LGALS9-HAVCR2,0
ADM2-ADCYAP1R1,0
ADM2-VIPR1,0
ADM2-ADRB3,0
ADM2-GPR84,0
ADM2-CALCR,0
ADM2-RAMP1,0
ADM2-CALCRL,0
CXCL12-GRM7,0
CXCL12-CXCR4,0
CXCL12-AVPR1A,0
CXCL12-CCR4,0
CXCL12-DPP4,0
CXCL12-CD4,0
BMP7-ACVR1,0
BMP7-ACVR2B,0
BMP7-BMPR1A,0
COL4A3-ITGB3,0
COL4A3-ITGA2,0
COL4A3-CD93,0
COL4A3-CD47,0
COL4A3-ITGA3,0
COL4A4-ITGB3,0
COL4A4-ITGA2,0
COL4A4-CD93,0
COL4A4-CD47,0
HLA-A-ERBB2,0
HLA-A-CD3G,0
HLA-A-KIR3DL1,0
HLA-A-LILRA1,0
HLA-A-APLP2,0
HLA-A-LILRB1,0
HLA-A-KIR3DL2,0
CNTN4-PTPRG,0
TCTN1-TMEM67,0
PDCD1LG2-PDCD1,0
TNFSF11-LGR4,0
TNFSF11-TNFRSF11B,0
TNFSF11-TNFRSF11A,0
DSCAM-DCC,0
FBLN2-ITGB3,0
NXPH1-NRXN1,0
NXPH1-NRXN2,0
SAA1-GRM7,0
SAA1-SCARB1,0
SAA1-FPR2,0
SAA1-FPR1,0
MDK-ITGA4,0
MDK-LRP1,0
MDK-SDC1,0
MDK-SDC3,0
MDK-SORL1,0
TF-LDLR,0
TF-TFR2,0
TF-HFE,0
ARTN-GFRA3,0
PTPN6-CD300LF,0
PTPN6-FCRL4,0
CLEC2A-KLRF2,0
NTF3-NTRK1,0
NTF3-NTRK2,0
RLN3-GRM7,0
RLN3-ADCYAP1R1,0
RLN3-VIPR1,0
RLN3-ADRB3,0
RLN3-GPR84,0
RLN3-RXFP4,0
RLN3-RXFP3,0
TNF-TNFRSF1A,0
TNF-TNFRSF1B,0
TNF-RIPK1,0
TNF-TNFRSF21,0
TNF-FAS,0
TNF-PTPRS,0
TNF-FFAR2,0
TNF-ICOS,0
LAMA2-ITGA7,0
LAMA2-ITGA2,0
LAMA2-RPSA,0
LAMA2-ITGA3,0
HRAS-SDC2,0
HRAS-TLR9,0
HRAS-GRIN2D,0
GDNF-GFRA3,0
GDNF-EDNRB,0
HLA-G-KIR3DL1,0
HLA-G-CD4,0
HLA-G-LILRB1,0
FSHB-ADCYAP1R1,0
FSHB-VIPR1,0
FSHB-ADRB3,0
FSHB-GPR84,0
FSHB-FSHR,0
ADM-ADCYAP1R1,0
ADM-VIPR1,0
ADM-ADRB3,0
ADM-GPR84,0
ADM-CALCR,0
ADM-RAMP1,0
ADM-CALCRL,0
PTHLH-ADCYAP1R1,0
PTHLH-VIPR1,0
PTHLH-ADRB3,0
PTHLH-GPR84,0
ADCYAP1-ADCYAP1R1,0
